63855302400,63855324000,63855345600,63855367200,63855388800,63855410400,63855432000,63855453600,63855475200,63855496800,63855518400,63855540000,63855561600,63855583200,63855604800,63855626400,63855648000,63855669600,63855691200,63855712800,63855734400,63855756000,63855777600,63855799200,63855820800,63855842400,63855864000,63855885600,63855907200,63855928800,63855950400,63855972000,63855993600,63856015200,63856036800,63856058400,63856080000,63856101600,63856123200,63856144800,63856166400,63856188000,63856209600,63856231200,63856252800,63856274400,63856296000,63856317600,63856339200,63856360800,63856382400,63856404000,63856425600,63856447200,63856468800,63856490400,63856512000,63856533600,63856555200,63856576800,63856598400,63856620000,63856641600,63856663200,63856684800,63856706400,63856728000,63856749600,63856771200,63856792800,63856814400,63856836000,63856857600,63856879200,63856900800,63856922400,63856944000,63856965600,63856987200,63857008800,63857030400,63857052000,63857073600,63857095200,63857116800,63857138400,63857160000,63857181600,63857203200,63857224800,63857246400,63857268000,63857289600,63857311200,63857332800,63857354400,63857376000,63857397600,63857419200,63857440800,63857462400,63857484000,63857505600,63857527200,63857548800,63857570400,63857592000,63857613600,63857635200,63857656800,63857678400,63857700000,63857721600,
1433,3486,7678,4032,10127,1769,4081,3225,4781,7691,5042,7759,4778,1017,14200,8760,16068,3555,7765,1885,2017,4699,8421,9705,1119,1515,3484,5867,3701,1115,8743,5283,2635,2340,988,5026,3019,1332,4173,5518,7637,5131,4190,6556,7042,1225,2437,8397,14586,825,4088,7538,6145,2256,5331,20063,3745,3937,13888,4808,2525,2088,7523,3960,5024,161,2098,1008,5503,4974,8123,6009,7184,2642,6586,2791,4414,2989,4395,3887,1837,3420,9663,7930,12039,5997,1393,7993,3588,532,21403,24233,28240,2604,5773,7715,7914,2874,9384,7630,7743,3470,9953,4359,5716,4986,2064,2240,5703,5464,3707,7190,94,
1727.17,1697.32,1773.15,1709.74,1759.15,1625.62,1743.34,1621.55,1660.29,1704.63,1705.76,1718.46,1711.04,1760.95,1786.1,1695.57,1851.14,1885.5,1948.6,1846.55,1706.52,1888.94,1946.02,2004.43,1982.03,1995.05,1936.48,1954.38,1970.64,1878.96,1845.09,1714.76,1881.7,1614.9,1805.34,1828.55,1794.71,1591.59,1734.1,1718.95,1723.63,1814.58,1775.62,1748.67,1772.95,1800.73,1799.71,1807,1797.88,1729.11,1770.04,1823.6,1849.93,1804.58,1800.13,1866.28,1933.31,1942.41,1928.39,1934.59,1867.16,1900.25,1886.79,1938.68,1932.69,1820.36,1882.45,1727.66,1857.74,1687.52,1670.79,1753.61,1815.65,1784.82,1783.62,1774.99,1767.21,1739.95,1755.81,1694.31,1734.6,1757.4,1716.9,1698.47,1758.89,1766.37,1766.36,1794.54,1782.78,1810.69,1842.97,1840.21,1938.53,1887.45,1961.31,1969.11,1899.84,1888.05,1971.1,2032.18,1916.36,1980.47,1975.54,2229.36,2345.24,2344.64,2305.46,2287.53,2316.15,2259.02,2139.32,2054.39,2178.96,
2475033,5916861,13614283,6893673,17814957,2875727,7114571,5229490,7937839,13110342,8600448,13333523,8175352,1790886,25362603,14853167,29744146,6702952,15130884,3480738,3442042,8876152,16387455,19452977,2217897,3022495,6746692,11466355,7293323,2095042,16131619,9059102,4958283,3778857,1783674,9190307,5418233,2119997,7236382,9485156,13163375,9310627,7439864,11464288,12485087,2205891,4385895,15173350,26223860,1426513,7235919,13746325,11367827,4071127,9596501,37443115,7240246,7647260,26781432,9301515,4714576,3967717,14194312,7677180,9709833,293078,3949370,1741483,10223167,8393712,13571856,10537439,13043629,4715484,11746892,4953988,7800452,5200698,7716800,6585801,3186468,6010310,16590381,13468860,21175218,10592903,2460541,14343771,6396599,963289,39445146,44593830,54743979,4914929,11322661,15191719,15035323,5426246,18496816,15505535,14838354,6872232,19662515,9717759,13405389,11690365,4758467,5124061,13208995,12343281,7930474,14771053,204822,
63855302400,63855324000,63855345600,63855367200,63855388800,63855410400,63855432000,63855453600,63855475200,63855496800,63855518400,63855540000,63855561600,63855583200,63855604800,63855626400,63855648000,63855669600,63855691200,63855712800,63855734400,63855756000,63855777600,63855799200,63855820800,63855842400,63855864000,63855885600,63855907200,63855928800,63855950400,63855972000,63855993600,63856015200,63856036800,63856058400,63856080000,63856101600,63856123200,63856144800,63856166400,63856188000,63856209600,63856231200,63856252800,63856274400,63856296000,63856317600,63856339200,63856360800,63856382400,63856404000,63856425600,63856447200,63856468800,63856490400,63856512000,63856533600,63856555200,63856576800,63856598400,63856620000,63856641600,63856663200,63856684800,63856706400,63856728000,63856749600,63856771200,63856792800,63856814400,63856836000,63856857600,63856879200,63856900800,63856922400,63856944000,63856965600,63856987200,63857008800,63857030400,63857052000,63857073600,63857095200,63857116800,63857138400,63857160000,63857181600,63857203200,63857224800,63857246400,63857268000,63857289600,63857311200,63857332800,63857354400,63857376000,63857397600,63857419200,63857440800,63857462400,63857484000,63857505600,63857527200,63857548800,63857570400,63857592000,63857613600,63857635200,63857656800,63857678400,63857700000,63857721600,
5565,2378,10487,4829,14438,5926,6452,6283,9579,3431,11126,8379,9383,8417,7574,8013,7667,3050,4499,4255,12136,1421,12638,10277,7371,5651,6274,17932,10899,6853,9060,11377,9991,3056,10813,7418,11289,968,11109,8509,3430,2390,7878,12242,6996,4927,8699,13010,13149,3138,13994,5156,8249,12926,7351,4919,11260,6042,10809,11123,12186,8097,11542,11251,9020,3724,4860,16975,6603,5343,9425,8830,11649,4422,7995,13061,7585,1404,11284,10601,5302,11045,12767,19716,12094,8973,8536,16591,11528,6995,16254,10258,13978,3777,12645,8790,8810,7010,8423,16777,7540,11764,11583,11128,8155,4395,10579,19343,9633,4866,8591,10473,450,
934.116,964.269,844.262,966.11,864.381,899.732,847.699,824.608,885.03,796.881,878.83,823.491,818.903,834.884,839.376,856.35,813.085,783.142,837.109,819.036,786.83,781.501,737.578,782.918,804.674,797.065,745.877,822.222,834.15,808.265,862.232,848.338,739.754,927.303,938.339,850.007,836.182,866.711,939.705,934.777,934.833,919.718,932.672,924.073,901.188,816.413,870.309,919.289,934.821,940.503,692.921,842.763,908.991,943.228,899.526,903.292,864.075,816.69,858.769,859.237,898.27,935.287,945.337,1061.87,1175.57,1005.65,1129.77,1028.62,1175.25,1033.46,1082.02,1075.94,1077.84,1062.03,984.34,1018.51,1060.03,1025.18,953.698,1022.1,1053.35,790.936,1014.13,1008.4,1034.94,1023.88,1049.78,924.076,992.112,1077.05,970.114,1071.05,1070.64,1017.18,1030.09,993.808,947.952,994.2,1024.15,1023.58,1042.23,1085.54,1085.96,1274.86,1193.61,1138.05,1141.09,1127.08,1007.51,983.932,983.866,1093.12,1090.67,
5198357,2293031,8853774,4665346,12479939,5331814,5469353,5181010,8477698,2734098,9777859,6900033,7683764,7027220,6357437,6861930,6233923,2388584,3766155,3485000,9548966,1110513,9321509,8046053,5931251,4504212,4679633,14744084,9091404,5539043,7811821,9651543,7390885,2833839,10146256,6305352,9439664,838976,10439178,7954015,3206478,2198125,7347587,11312503,6304710,4022467,7570818,11959956,12291957,2951299,9696735,4345288,7498270,12192166,6612412,4443294,9729487,4934439,9282439,9557297,10946324,7573019,10911083,11947077,10603611,3745040,5490659,17460757,7760203,5521760,10198019,9500524,12555729,4696296,7869797,13302709,8040345,1439346,10761527,10835286,5584880,8735885,12947397,19881678,12516546,9187317,8960950,15331351,11437069,7533967,15768227,10986827,14965353,3841886,13025457,8735572,8351455,6969345,8626393,17172621,7858433,12770264,12578725,14186588,9733915,5001742,12071573,21801017,9705301,4787813,8452393,11448221,490800,
63855302400,63855324000,63855345600,63855367200,63855388800,63855410400,63855432000,63855453600,63855475200,63855496800,63855518400,63855540000,63855561600,63855583200,63855604800,63855626400,63855648000,63855669600,63855691200,63855712800,63855734400,63855756000,63855777600,63855799200,63855820800,63855842400,63855864000,63855885600,63855907200,63855928800,63855950400,63855972000,63855993600,63856015200,63856036800,63856058400,63856080000,63856101600,63856123200,63856144800,63856166400,63856188000,63856209600,63856231200,63856252800,63856274400,63856296000,63856317600,63856339200,63856360800,63856382400,63856404000,63856425600,63856447200,63856468800,63856490400,63856512000,63856533600,63856555200,63856576800,63856598400,63856620000,63856641600,63856663200,63856684800,63856706400,63856728000,63856749600,63856771200,63856792800,63856814400,63856836000,63856857600,63856879200,63856900800,63856922400,63856944000,63856965600,63856987200,63857008800,63857030400,63857052000,63857073600,63857095200,63857116800,63857138400,63857160000,63857181600,63857203200,63857224800,63857246400,63857268000,63857289600,63857311200,63857332800,63857354400,63857376000,63857397600,63857419200,63857440800,63857462400,63857484000,63857505600,63857527200,63857548800,63857570400,63857592000,63857613600,63857635200,63857656800,63857678400,63857700000,63857721600,
7600,2788,5212,12652,22046,2882,7594,5513,8726,2883,988,15374,2329,2537,10788,12617,18062,4724,11765,5674,4689,6954,14295,11174,1910,6445,3142,8657,5171,7555,6519,6525,8402,2234,4666,5742,3929,12517,7559,8892,13537,8168,5923,6905,14792,12170,1528,10598,8206,1351,3731,4532,14167,707,10301,8300,7523,2609,19907,26238,12861,4682,7334,1475,8573,4304,7158,3666,6657,3556,6779,6156,2576,2266,9747,4813,4542,2655,856,4559,5518,1327,6441,11760,9961,5052,2227,7676,2909,1201,7777,12965,12322,4956,2889,10409,8816,2359,17311,11673,19677,3891,4320,3096,7421,2908,3539,4959,3225,2816,4492,8886,38,
2067.22,2048.73,2029.54,2014.42,2021.97,2051.1,2013.02,2065.16,2020.38,2082.04,2046.61,1986.21,1973.6,1985.77,1964.6,1956.36,1971.26,1979.38,1985.68,2028.75,2062.44,2071.47,2068.65,2115.95,2110.99,2152.63,2088.72,2118.76,2097.43,2090.68,1982.47,2069.31,2049.85,2033.99,2043.53,2040.36,2040.68,2050.26,2040.51,2053.25,2102.79,2130.85,1995.08,2025.65,2106.72,2139.54,2064.82,2090.71,2119.13,2067.16,2115.34,2110.12,2123.37,2019.58,2116.4,2095.66,2071.75,2104.84,2090.85,2131.09,2144.96,2124.32,2141.91,2131.13,2017.18,2107.24,2193.04,2193.51,2195.68,2082.23,2263.44,2270.05,2229.26,2171.43,2196.59,2308.86,2286.91,2213.47,2217.14,2191.41,2249.88,2231.3,2217.35,2208.62,2246.87,2258.04,2226.06,2205.48,2154.15,2122.61,2200.81,2260.67,2265.83,2236.05,2184.7,2050.03,2145.44,2014.99,2186.22,2127.15,2230.59,2212.79,2782.64,2535.09,2479.72,2370.16,2431.23,2226.35,2273.38,2306.14,2162.48,2323.32,2259.87,
15710856,5711863,10577977,25486501,44576305,5911257,15286844,11385219,17629862,6002527,2022053,30536069,4596513,5037895,21194085,24683410,35604825,9350572,23361521,11511136,9670762,14404974,29571314,23643602,4031996,13873719,6562753,18342090,10845815,15795098,12923719,13502280,17222825,4543944,9535111,11715730,8017841,25663150,15424224,18257521,28465474,17404763,11816848,13987146,31162594,26038145,3155045,22157355,17389599,2792738,7892319,9563071,30081838,1427840,21801083,17393984,15585797,5491539,41622615,55915494,27586277,9946045,15708772,3143421,17293296,9069558,15697778,8041421,14616657,7404416,15343841,13974438,5742562,4920468,21410171,11112548,10387138,5876758,1897868,9990634,12414815,2960930,14281973,25973419,22381086,11407605,4957442,16929299,6266421,2549251,17115670,29309618,27919553,11081855,6311611,21338718,18914170,4753356,37845727,24830201,43891231,8609979,12021019,7848649,18402001,6892422,8604130,11040469,7331660,6494097,9713880,20645034,85875,
63855302400,63855324000,63855345600,63855367200,63855388800,63855410400,63855432000,63855453600,63855475200,63855496800,63855518400,63855540000,63855561600,63855583200,63855604800,63855626400,63855648000,63855669600,63855691200,63855712800,63855734400,63855756000,63855777600,63855799200,63855820800,63855842400,63855864000,63855885600,63855907200,63855928800,63855950400,63855972000,63855993600,63856015200,63856036800,63856058400,63856080000,63856101600,63856123200,63856144800,63856166400,63856188000,63856209600,63856231200,63856252800,63856274400,63856296000,63856317600,63856339200,63856360800,63856382400,63856404000,63856425600,63856447200,63856468800,63856490400,63856512000,63856533600,63856555200,63856576800,63856598400,63856620000,63856641600,63856663200,63856684800,63856706400,63856728000,63856749600,63856771200,63856792800,63856814400,63856836000,63856857600,63856879200,63856900800,63856922400,63856944000,63856965600,63856987200,63857008800,63857030400,63857052000,63857073600,63857095200,63857116800,63857138400,63857160000,63857181600,63857203200,63857224800,63857246400,63857268000,63857289600,63857311200,63857332800,63857354400,63857376000,63857397600,63857419200,63857440800,63857462400,63857484000,63857505600,63857527200,63857548800,63857570400,63857592000,63857613600,63857635200,63857656800,63857678400,63857700000,63857721600,
6100,602,6820,6599,10624,2118,7759,5443,8061,796,5104,9287,11553,4554,9976,6990,8438,4346,9163,10766,8108,8036,7832,9663,12133,1875,5041,5487,10152,4761,8392,3463,4901,2114,2719,5804,13756,824,4416,9314,15627,3732,4638,8317,3727,2439,5501,5606,8188,2069,3972,3479,13506,2121,11166,8862,3721,3988,11661,18258,6363,5639,4065,7021,10019,3253,5807,5364,4725,5032,10359,12625,10765,1301,9169,5166,8323,3884,6357,7562,6935,5940,2644,6638,9238,7363,6103,7769,4413,6130,20104,16144,1627,2049,8381,7086,8281,3255,6201,7542,11070,8029,9709,9659,10989,4892,1199,4352,6484,2798,2720,10799,73,
3138,3112.52,3137.25,3087.24,3090.58,3130.44,3028.75,3035.09,3078.14,3095.77,3064.74,3092.59,3105.25,3116.75,3118.5,3120.04,3128.28,3057.8,3184.33,3202.55,3269.05,3293.27,3267.97,3289.52,3317.73,3309.41,3269.98,3365.17,3383.98,3430.15,3304.35,3406.86,3377.94,3385.73,3381.31,3358.14,3368.85,3364.96,3329.67,3285.5,3342.24,3383.09,3382.85,3402.03,3373.44,3386.67,3365.8,3359.89,3342.03,3291.42,3247.93,3209,3316.58,3292.3,3343.43,3393.13,3393.08,3382.35,3443.87,3447.36,3406.12,3329.53,3461.82,3398.41,3383.83,3380.82,3329.31,3230.54,3201.54,3296.58,3304.02,3326.33,3411.83,3426.23,3364.04,3402.37,3447.09,3439.26,3432.39,3355.41,3407.32,3442.45,3377.95,3434.09,3237.52,3245.31,3343.5,3328.96,3306.08,3338.02,3335.89,3514.57,3650.65,3775.18,4236.4,4213.79,4157.88,4206.59,4234.68,4145.45,4123.44,4253.34,4251.95,4241.13,3987.92,4067.38,4173.98,4155.09,4148.82,3991.48,4069.02,3947.49,4021.3,
19141806,1873739,21396015,20372668,32834292,6630280,23500095,16519984,24812909,2464231,15642411,28720865,35874968,14193694,31110124,21809052,26396388,13289211,29177996,34478654,26505421,26464747,25594722,31786657,40254019,6205151,16483981,18464667,34354128,16330937,27730124,11797964,16555260,7157439,9193770,19490623,46341898,2772730,14703830,30601175,52229161,12625674,15689651,28294707,12572804,8260100,18515289,18835566,27364535,6809947,12900777,11164116,44793713,6982972,37332789,30069887,12625650,13488801,40158944,62941980,21673114,18775217,14072292,23860236,33902567,10997823,19333325,17328598,15127284,16588415,34226375,41994862,36728312,4457529,30844895,17576620,28690139,13358076,21819733,25373646,23629783,20448155,8931296,22795506,29908200,23895229,20405379,25862659,14589747,20462086,67064746,56739243,5939605,7735344,35505266,29858921,34431376,13692460,26259267,31264973,45646466,34150086,41282189,40965069,43823288,19897608,5004598,18082946,26900938,11168151,11067739,42628959,293555,
63855302400,63855324000,63855345600,63855367200,63855388800,63855410400,63855432000,63855453600,63855475200,63855496800,63855518400,63855540000,63855561600,63855583200,63855604800,63855626400,63855648000,63855669600,63855691200,63855712800,63855734400,63855756000,63855777600,63855799200,63855820800,63855842400,63855864000,63855885600,63855907200,63855928800,63855950400,63855972000,63855993600,63856015200,63856036800,63856058400,63856080000,63856101600,63856123200,63856144800,63856166400,63856188000,63856209600,63856231200,63856252800,63856274400,63856296000,63856317600,63856339200,63856360800,63856382400,63856404000,63856425600,63856447200,63856468800,63856490400,63856512000,63856533600,63856555200,63856576800,63856598400,63856620000,63856641600,63856663200,63856684800,63856706400,63856728000,63856749600,63856771200,63856792800,63856814400,63856836000,63856857600,63856879200,63856900800,63856922400,63856944000,63856965600,63856987200,63857008800,63857030400,63857052000,63857073600,63857095200,63857116800,63857138400,63857160000,63857181600,63857203200,63857224800,63857246400,63857268000,63857289600,63857311200,63857332800,63857354400,63857376000,63857397600,63857419200,63857440800,63857462400,63857484000,63857505600,63857527200,63857548800,63857570400,63857592000,63857613600,63857635200,63857656800,63857678400,63857700000,63857721600,
19279,6071,15730,18558,22299,6506,2942,31998,21796,15476,15757,17003,17428,3938,13492,22879,15077,3221,28163,25351,13570,5052,3629,24318,9700,12974,8597,24595,28085,2829,17111,18096,13997,10815,6709,31942,16228,5898,12168,20011,12780,2302,8281,6616,14032,12150,9883,20854,9220,4331,31967,40993,11749,26761,16677,18941,6433,11821,25047,15406,6608,4753,20172,50196,15260,3757,15636,13608,14006,13816,12973,18361,15659,8020,19873,6573,12695,3491,23242,8637,14464,8539,6254,14346,19841,6478,18713,45121,12897,9338,21428,49533,27690,24159,20816,10878,18080,4695,23090,25738,24971,24801,21359,25699,13913,19300,8544,6538,11856,4261,20189,15409,1406,
2306.54,2296.75,2267.25,2239.33,2287.45,2322.52,2372.33,2156.11,2225.38,2303.1,2328.63,2355.7,2341.25,2353,2197.51,2227.89,2143.82,2286.28,2132.3,2224.52,2274.55,2232.26,2171.07,2215.62,2222.64,2233.5,2177.05,2180.49,2218.84,2354.72,2275.91,2272.31,2155.34,2132.69,2108.25,2107.6,2183.75,2103.93,2193.7,2206.96,2248.78,2163.55,2151.64,2141.55,2141.56,2149.39,2133.17,1992.97,2058.16,1938.52,2070.1,2158.13,2200.62,2250.05,2244.65,2150.95,2039.05,2005.03,2154.1,2109.02,2050.11,1958.88,2066.59,2120.28,2204.48,2220.89,2243.87,2141.5,2170.5,2139.46,2219.3,2183.01,2173.74,2128.88,2241.63,2214.14,2192.8,2137.16,2236.26,2213.39,2198.97,2117.9,2131.86,2109.83,2189.85,2194.21,2235.15,2050.12,2101.21,2167.97,1703.65,2170.7,2148.82,2193.85,2171.42,2221.44,2264.11,2091.11,2245.82,2174.82,2189.07,2195.11,2257.03,2279.79,2335.36,2420.05,2393.88,2956.03,2412.45,2482.77,2368.73,2384.69,2433.6,
44467703,13943549,35663842,41557534,51007887,15110327,6979406,68991361,48504327,35642789,36692266,40054016,40803363,9266130,29648739,50972008,32322391,7364101,60051916,56393849,30865654,11277371,7878806,53879529,21559595,28977479,18716132,53629215,62316076,6661489,38943153,41119713,30168310,23065005,14144276,67320921,35437969,12408970,26692895,44163457,28739409,4980494,17817756,14168482,30050304,26115111,21082104,41561468,18976236,8395721,66174825,88468411,25855032,60213544,37433947,40741200,13117188,23701425,53953791,32491535,13547148,9310572,41687175,106429392,33640397,8343879,35085125,29141503,30399956,29558814,28791042,40082316,34038526,17073642,44547986,14553569,27837596,7460840,51975256,19117039,31805971,18084750,13332681,30267579,43448872,14214064,41826346,92503446,27099329,20244475,36505765,107521355,59500846,53001233,45200273,24164805,40935169,9817744,51855964,55975484,54663240,54441030,48207890,58588353,32491897,46706957,20453278,19326496,28601951,10579093,47822199,36745661,3421648,
63855302400,63855324000,63855345600,63855367200,63855388800,63855410400,63855432000,63855453600,63855475200,63855496800,63855518400,63855540000,63855561600,63855583200,63855604800,63855626400,63855648000,63855669600,63855691200,63855712800,63855734400,63855756000,63855777600,63855799200,63855820800,63855842400,63855864000,63855885600,63855907200,63855928800,63855950400,63855972000,63855993600,63856015200,63856036800,63856058400,63856080000,63856101600,63856123200,63856144800,63856166400,63856188000,63856209600,63856231200,63856252800,63856274400,63856296000,63856317600,63856339200,63856360800,63856382400,63856404000,63856425600,63856447200,63856468800,63856490400,63856512000,63856533600,63856555200,63856576800,63856598400,63856620000,63856641600,63856663200,63856684800,63856706400,63856728000,63856749600,63856771200,63856792800,63856814400,63856836000,63856857600,63856879200,63856900800,63856922400,63856944000,63856965600,63856987200,63857008800,63857030400,63857052000,63857073600,63857095200,63857116800,63857138400,63857160000,63857181600,63857203200,63857224800,63857246400,63857268000,63857289600,63857311200,63857332800,63857354400,63857376000,63857397600,63857419200,63857440800,63857462400,63857484000,63857505600,63857527200,63857548800,63857570400,63857592000,63857613600,63857635200,63857656800,63857678400,63857700000,63857721600,
0,1265,137,54,2504,11488,1337,1677,1367,3514,568,523,3198,752,49,2465,2070,626,1164,1587,735,1381,849,225,3046,2088,245,855,1791,298,1159,3302,2049,8761,1239,623,5067,4216,191,404,2351,380,100,1401,618,890,617,2473,575,995,496,848,522,734,691,213,1131,1585,1039,3307,2154,1246,1388,5915,2657,516,438,2577,668,305,2360,96,1107,341,1504,921,3116,3583,130,296,184,1669,425,2918,1489,314,1073,2181,1477,1049,246,7054,6150,6597,2453,2777,2105,2813,794,2812,2788,763,81,1619,1767,1895,31,216,524,142,961,153,1553,
0,4930.47,4945.96,4841.57,4949.46,5123.9,4904.19,5196.3,5175.45,5112.07,5250.92,5274.2,5292.46,5300.49,4975.84,5273.58,5237.22,5388.24,5241.41,5230.89,5137.96,5191.41,5206.91,5240,5289.33,5356.92,5255.92,5311.97,5422.01,5377.45,5424.07,5307.3,5341.53,5449.15,5402.36,5563.33,5574.14,5589.65,5587.52,5563.1,5218.26,5182.94,4795.67,5193.52,4961.48,5152.86,5084.19,5388.91,6343.68,5831.34,5599.94,5593.58,5523.45,5592.51,5592.06,5495.15,5199.75,5283.33,5438.11,5471.41,5486.12,5435.53,5514.99,5576.82,5585.96,5357.09,5555.23,5526.52,5445.06,5490.3,5502.33,5505.62,5440.41,5240.28,5494.28,5487.59,5490.4,5486.69,5411.88,5498.54,5389.83,5164.92,5159.19,5359.17,5427.76,5375.07,5400.11,5230.89,5163.02,5332.55,5319.66,5161.47,5411.22,5513.38,5202.73,5126.6,5233.3,5539.61,5742.98,5284.65,6062.29,12091.6,5015.4,6680.55,6950.22,6552.41,6555.97,6232.16,6170.38,6245.89,6005.27,6082.91,6121.39,
0,6237045,677597,261445,12393459,58863391,6556904,8714187,7074846,17963802,2982525,2758406,16925273,3985972,243816,12999368,10841051,3373038,6101000,8301429,3776402,7169340,4420665,1179000,16111304,11185252,1287701,4541734,9710818,1602480,6286498,17524693,10944805,47739988,6693527,3465954,28244177,23565966,1067217,2247492,12268127,1969516,479567,7276124,3066197,4586041,3136944,13326767,3647618,5802183,2777570,4743355,2883240,4104905,3864113,1170467,5880919,8374077,5650194,18093958,11817113,6772665,7654807,32986915,14841904,2764261,2433189,14241854,3637300,1674541,12985507,528540,6022538,1786936,8263391,5054070,17108079,19658823,703544,1627568,991729,8620259,2192654,15638067,8081937,1687773,5794313,11408562,7625785,5593841,1308637,36409043,33278976,36371781,12762294,14236577,11016101,15582928,4559925,14860423,16901668,9225921,406247,10815805,12281042,12416824,203235,1346146,3233280,886916,5771065,930685,9506526,
63855280800,63855302400,63855324000,63855345600,63855367200,63855388800,63855410400,63855432000,63855453600,63855475200,63855496800,63855518400,63855540000,63855561600,63855583200,63855604800,63855626400,63855648000,63855669600,63855691200,63855712800,63855734400,63855756000,63855777600,63855799200,63855820800,63855842400,63855864000,63855885600,63855907200,63855928800,63855950400,63855972000,63855993600,63856015200,63856036800,63856058400,63856080000,63856101600,63856123200,63856144800,63856166400,63856188000,63856209600,63856231200,63856252800,63856274400,63856296000,63856317600,63856339200,63856360800,63856382400,63856404000,63856425600,63856447200,63856468800,63856490400,63856512000,63856533600,63856555200,63856576800,63856598400,63856620000,63856641600,63856663200,63856684800,63856706400,63856728000,63856749600,63856771200,63856792800,63856814400,63856836000,63856857600,63856879200,63856900800,63856922400,63856944000,63856965600,63856987200,63857008800,63857030400,63857052000,63857073600,63857095200,63857116800,63857138400,63857160000,63857181600,63857203200,63857224800,63857246400,63857268000,63857289600,63857311200,63857332800,63857354400,63857376000,63857397600,63857419200,63857440800,63857462400,63857484000,63857505600,63857527200,63857548800,63857570400,63857592000,63857613600,63857635200,63857656800,63857678400,63857700000,
4359,1779,3286,1877,6623,2205,2493,3614,4568,462,4257,4885,3473,676,4517,6411,4784,1692,2142,1666,5054,2431,3671,6073,1041,1641,6757,4812,5651,3204,6004,3298,4467,771,4030,4746,4260,2565,4990,4156,2268,432,4233,1789,3967,1875,5623,3577,7321,1066,1943,2387,3021,342,2996,2044,2557,3309,1755,4511,4437,3528,5125,5557,4131,1185,42,3574,1769,1380,3623,4926,1859,1646,2085,5111,3227,1411,3603,5502,1542,2792,5149,6571,4949,1372,3550,4600,2172,1567,7674,4786,4575,1940,5585,4168,4926,1556,1380,5011,6533,6251,1493,3695,3313,1727,3403,3544,3768,761,6851,1784,1114,
3944.17,3695.98,3687.36,3684.9,3638.56,3597.3,3671.15,3760.63,3921.97,3668.77,3920.03,3936.55,3863.24,3617.57,3520.04,3777.52,3651.88,3491.79,3663.93,3761.99,3753.7,3156.02,3741.6,3690.66,3694.7,3679.38,3597.53,3681.9,3664.16,3747.31,3717.22,3627.72,3422.36,3515,3738.28,3534.86,3115.85,3692.23,3710.1,3665.91,3409.53,3716.21,3717.79,3732.58,3813.63,3682.98,3337.82,3602.92,3593.49,3839.63,3829.1,3794.58,3828.89,2812.48,3693.81,3802.72,2950.58,3464.26,3701.9,3703.97,3561.11,3602.52,3807.43,3800.13,3798.92,3408,3364.31,3611.36,3559.09,3694.26,3692.32,3706.29,3733.55,3623.97,3399.03,3514.74,3585.54,3684.19,3766.32,3748.11,3808.77,3803.6,3779.59,3803.51,3698.96,3849.53,3823.75,3842.61,3843.38,3834.28,3774.41,3797.81,3827.71,3821.49,3806.51,3684.54,3767.7,3770.21,3840.8,3761.75,3836.84,3866.64,3856.39,6364.39,4381.15,4305.84,3565.63,4122.63,4071.03,4058.29,3577.82,4115.56,4101.76,
17192637,6575154,12116649,6916562,24098209,7932037,9152177,13590905,17915571,1694973,16687586,19230059,13417043,2445477,15900006,24217662,17470597,5908107,7848148,6267468,18971180,7672277,13735411,22413377,3846178,6037864,24308525,17717310,20706157,12006394,22318163,11964210,15287660,2710062,15065283,16776431,13273528,9470579,18513392,15235524,7732804,1605401,15737415,6677585,15128663,6905582,18768567,12887662,26307923,4093045,7439947,9057668,11567066,961869,11066665,7772750,7544635,11463247,6496839,16708630,15800632,12709695,19513091,21117309,15693321,4038482,141301,12907000,6296023,5098080,13377265,18257189,6940676,5965062,7086984,17963834,11570546,5198398,13570040,20622099,5873124,10619665,19461118,24992879,18306160,5281555,13574299,17675989,8347811,6008320,28964857,18176342,17511755,7413695,21259345,15357160,18559700,5866452,5300299,18850131,25066064,24170339,5757588,23516436,14514755,7436187,12133840,14610607,15339645,3088357,24511625,7342157,4569361,
63855302400,63855324000,63855345600,63855367200,63855388800,63855410400,63855432000,63855453600,63855475200,63855496800,63855518400,63855540000,63855561600,63855583200,63855604800,63855626400,63855648000,63855669600,63855691200,63855712800,63855734400,63855756000,63855777600,63855799200,63855820800,63855842400,63855864000,63855885600,63855907200,63855928800,63855950400,63855972000,63855993600,63856015200,63856036800,63856058400,63856080000,63856101600,63856123200,63856144800,63856166400,63856188000,63856209600,63856231200,63856252800,63856274400,63856296000,63856317600,63856339200,63856360800,63856382400,63856404000,63856425600,63856447200,63856468800,63856490400,63856512000,63856533600,63856555200,63856576800,63856598400,63856620000,63856641600,63856663200,63856684800,63856706400,63856728000,63856749600,63856771200,63856792800,63856814400,63856836000,63856857600,63856879200,63856900800,63856922400,63856944000,63856965600,63856987200,63857008800,63857030400,63857052000,63857073600,63857095200,63857116800,63857138400,63857160000,63857181600,63857203200,63857224800,63857246400,63857268000,63857289600,63857311200,63857332800,63857354400,63857376000,63857397600,63857419200,63857440800,63857462400,63857484000,63857505600,63857527200,63857548800,63857570400,63857592000,63857613600,63857635200,63857656800,63857678400,63857700000,63857721600,
